document,paragraph_index,original_text,semplit_umt5_text,semplit_umt5_n_tokens,semplit_umt5_n_tokens_all,semplit_umt5_n_chars,semplit_umt5_n_chars_all,semplit_umt5_n_syllables,semplit_umt5_n_words,semplit_umt5_n_unique_lemmas,semplit_umt5_n_sentences,semplit_umt5_n_other,semplit_umt5_n_nouns,semplit_umt5_n_verbs,semplit_umt5_n_number,semplit_umt5_n_symbols,semplit_umt5_n_adverbs,semplit_umt5_n_articles,semplit_umt5_n_pronouns,semplit_umt5_n_particles,semplit_umt5_n_adjectives,semplit_umt5_n_prepositions,semplit_umt5_n_proper_nouns,semplit_umt5_n_punctuations,semplit_umt5_n_interjections,semplit_umt5_n_coordinating_conjunctions,semplit_umt5_n_subordinating_conjunctions,semplit_umt5_n_active_verbs,semplit_umt5_n_passive_verbs,semplit_umt5_ttr,semplit_umt5_gulpease,semplit_umt5_flesch_vacca,semplit_umt5_lexical_density,semplit_umt5_n_vdb,semplit_umt5_n_vdb_fo,semplit_umt5_n_vdb_au,semplit_umt5_n_vdb_ad,semplit_umt5_semantic_similarity,semplit_umt5_editdistance,semplit_umt5_n_added_tokens,semplit_umt5_n_deleted_tokens,semplit_umt5_n_added_vdb_tokens,semplit_umt5_n_deleted_vdb_tokens
99bdc9fdd8097f067f77cb220074b1b5,59,"Il Direttore di Distretto è dunque in grado di: 
- analizzare i bisogni (lettura ed interpretazione);
- conoscere l'offerta (geografia dei servizi socio-sanitari, potenzialità di risposta, conoscenza dei ruoli professionali in un'ottica di community care management team);
- pianificare e programmare i servizi (integrazione dei diversi attori del territorio, istituzionali e non, analisi dei rischi);
- negoziare (obiettivi, budget, contratti di esercizio con la medicina convenzionata);
- gestire le risorse (analisi e razionalizzazione dei processi organizzativi, ottimizzazione dell'impiego delle tecnologie, dei beni e dei servizi a disposizione, gestione dei rischi); 
- valutare i risultati (monitoraggio e valutazione delle performance, comunicazione dei risultati raggiunti nella logica del ""rendere conto"" sull'utilizzo delle risorse e sugli obiettivi conseguiti).","Il Direttore di Distretto ha bisogno di:<unk>- analizzare i bisogni del personale (come l'indagine e il punto di vista delle cure di salute, capacità di rispondere, conoscenza dei ruoli professionali in un team chiamato comunità care management).<unk>- Pianificare e programmare i servizi (integrazione tra vari attori nel territorio, sociali e non), valutare i rischi e gestire i rischi.<unk>- Valutare i risultati del lavoro, valutare e valutare i risultati, mettendo in pratica l'uso delle risorse e degli obiettivi.",79,89,433,443,190,59,52,1,1,27,13,0,0,1,11,0,0,4,15,1,10,0,6,0,13,0,74.68354430379746,37.9873417721519,-29.32911392405063,0.569620253164557,65,62,3,10,74.80837106704712,424,29,55,22,38
99bdc9fdd8097f067f77cb220074b1b5,60,"Per lo svolgimento delle funzioni sopra indicate sono previsti in staff al Direttore del Distretto i seguenti Servizi: 
- Servizio per i bisogni integrati Socio-sanitari e relazioni con l'Ambito
- Servizio per la Sicurezza sui Luoghi di Lavoro, Qualità delle Cure e Rischio Clinico 
- Servizio Epidemiologia territoriale, Statistica di popolazione e Reportistica di produzione 
- Servizio Formazione, Tirocinii, Stages 
- Servizio Flussi Informativi Territoriali e Gestione Liste di Attesa
- Servizio delle Professioni Sanitarie del Territori","Per svolgere le sue responsabilità previsti, il Direttore del Distretto ha gli seguenti Servizi:<unk>- Servizi per i bisogni integrati per la sanità e relazioni con l'Ambito<unk>- Servizi per la Sicurezza sui Luoghi di Lavoro, la qualità delle Cure e Rischio Clinico<unk>- Servizi per la Sicurezza sui Luoghi di Lavoro, la Qualità delle Cure e Rischio Clinico<unk>- Servizi per la Epidemiologia del territorio, Statistica delle persone e Reportistica<unk>- Servizi per garantire la sicurezza nei luoghi di lavoro, la qualità delle cure e i Rischio Clinico<unk>- Servizi per la Statistica delle comunità, la Statistica di popolazione e i rapporti di produzione<unk>- Servizi per le Professioni Sanitarie del territorio<unk>- Servizi per le Professioni Sanitarie del territorio",128,134,657,663,286,56,49,5,0,50,4,0,0,0,20,0,0,7,28,6,13,0,6,0,4,0,43.75,49.390625,35.165625,0.4765625,77,75,2,11,78.79130840301514,347,39,28,22,17
99bdc9fdd8097f067f77cb220074b1b5,61,"La Direzione Distrettuale valuta percorsi di appropriatezza prescrittiva, di setting di cura, di appropriatezza di utilizzo di farmaci e dispositivi, effettua studi epidemiologici di popolazione, individua svolge valutazione comparata per l'allocazione delle risorse, sviluppa report periodici sullo stato di salute della popolazione distrettuale, propone l'analisi del rischi della popolazione di riferimento per l'individuazione delle attività per i target di popolazione a rischio e la definizione delle rispettive allocazioni delle risorse, elabora indicatori di performance pertinenti alla realtà distrettuale e aziendale, individua gli obiettivi distrettuali e delle singole Aree, funzionali agli obiettivi generali dell'Azienda. Propone la progressione delle carriere dei dirigenti e del comparto. Si attiene a principi di trasparenza, rotazione degli incarichi, favorisce la partecipazione degli utenti, delle Associazioni dei pazienti, del Volontariato e del Terzo Settore.","La Direzione Distrettuale valuta come viene prescritta la cura, il tipo di cura e il tipo migliore di uso di farmaci e dispositivi. Si occupa di valutare i rischi della popolazione di riferimento per identificare le attività per i cittadini a rischio e stabilire quali risorse vengono usate. Produce dei risultati di efficacia, lavora con le persone coinvolte in queste iniziative e valuta i rischi legati alla popolazione. Analizza anche i rischi per la popolazione, sceglie quali settori sono più importanti per l'azienda e mette in atto indicatori per valutare l'organizzazione delle attività e di individuare gli obiettivi distrettuali e delle singole area, fornisce valutazioni sulle prestazioni dei gruppi di attività e delle singole aree specifiche per raggiungere gli obiettivi generali dell'Azienda. Migliora la chiarezza e la trasparenza nei dipendenti e ai servizi di assistenza sanitaria. Si assicura che le carriere dei dirigenti e del settore siano coinvolgete nei vari reparti e si assicura che le persone partecipano alle associazioni dei pazienti, al Volontariato e al Terzo Settore.",171,182,922,933,392,109,86,6,0,52,28,0,0,2,22,3,0,11,37,0,11,0,13,3,22,6,63.74269005847953,45.60818713450293,28.494152046783626,0.543859649122807,145,134,11,23,83.0473780632019,556,81,51,71,27
99bdc9fdd8097f067f77cb220074b1b5,62,"Il Dirigente Sanitario costruisce con il Direttore di Distretto la mappa delle risorse, monitora l'applicazione del PDTA aziendali per le cronicità e le complessità, segue con l'ufficio di coordinamento delle attività distrettuali l'applicazione della Medicina del Territorio anche in ambito contrattuale, attiva percorsi innovativi di Telemedicina, favorisce le Cure domiciliari, intercetta attraverso le UVM i bisogni complessi e integrati, individua percorsi formativi specifici distrettuali, collabora con i Dipartimenti sanitari per le interconnessioni operative, garantisce risorse e raccordo Numero Unico Armonizzato (NUA) o Centrale Operativa Cure Primarie 116-117 per le cure mediche non urgenti, è responsabile dell'applicazione del sistema InterRAI, scelto dalla regione per tutti i setting assistenziali territoriali al fine di garantire l'uniforme valutazione dei fabbisogni assistenziali, lo sviluppo dei piani di assistenza individuali, e la governance delle attività di offerta sanitaria e sociosanitaria territoriale. ","Il Direttore Sanitario insieme al Direttore di Distretto controlla le risorse e valuta la preparazione dei trattamenti medici in modo domiciliare e complesse. Inoltre, controlla le cure domiciliari e supporta diversi strumenti medici come telemedicina, favorisce i pazienti nelle cure e fornisce consulenza nel territorio per gestire meglio i trattamenti mediche a casa. Inoltre, fornisce risorse e collabora con i Dipartimenti sanitari per le interconnessioni interconntuali, e svolge diversi corsi di formazione. Inoltre, supporta il sistema InterRAI (InterRAI) scelto dalla regione con tutti i servizi sanitari della zona per garantire un'assistenza uniforme, coinvolgendo i piani di supporto e gestione delle attività sanitarie e sociale della regione.",107,119,639,651,268,74,64,4,0,30,14,0,0,5,16,0,0,13,18,3,12,0,8,0,14,0,69.1588785046729,40.495327102803735,16.446261682243005,0.5794392523364486,88,77,15,12,80.25364279747009,528,45,77,40,45
99bdc9fdd8097f067f77cb220074b1b5,63,Coordinare le attività delle UCA (ex USCA) una per Distretto (un medico e un infermiere) garantendone il funzionamento come unità di pronto intervento territoriale e utilizzando le stesse in forma integrata per le necessità delle altre unità di offerta integrata territoriale. Le UCA operano sul territorio di riferimento CdC HUB anche attraverso l'utilizzo di strumenti di telemedicina (es. televisita e teleassistenza) e in collaborazione con MMG e PLS delle AFT/UCCP. Al fine di svolgere la propria attività l'UCA può usufruire del supporto a distanza (teleconsulto) di specialisti del territorio ed ospedalieri. ,"Le UCA (ex USCA) sono solo un medico e un infermiere, e devono operare in modi diversi e gestire le esigenze delle altre unità di supporto. Le UCA lavorano sul territorio del Distretto, utilizzando strumenti di telemedicina, come televisita e teleassistenza, collaborando con MMG e PLS nei centri di assistenza territoriali. Per svolgere questo lavoro, l'UCA può portare supporto a distanza per specialisti del territorio ed ospedalieri.",68,78,361,371,150,55,50,3,0,20,10,0,0,1,7,0,0,5,14,5,10,0,6,0,10,0,80.88235294117648,49.14705882352941,39.950980392156836,0.5294117647058824,52,47,5,11,90.49680829048157,262,18,34,17,23
99bdc9fdd8097f067f77cb220074b1b5,64,"Assicurare le attività per l'elaborazione, la realizzazione e il monitoraggio del Piano di Zona; ","Assicurare le attività per creare, realizzare e controllare il Piano di Zona.",12,14,64,66,28,12,11,1,0,3,4,0,0,0,2,0,0,0,2,0,2,0,1,0,4,0,100.0,60.66666666666667,42.333333333333314,0.5833333333333334,11,11,0,2,75.94627141952515,28,3,6,3,4
99bdc9fdd8097f067f77cb220074b1b5,65,"Supportare l'utilizzo dell'Epidemiologia di prossimità: come approccio di indagine della realtà territoriale più prossima, di raccolta e analisi dei dati micro, di relazione, al fine di comprendere il territorio, la sua complessità e l'interazione delle tante reti coinvolte nella malattia e nella salute delle persone e delle comunità che lo abitano e attraversano, sviluppare il Chronic Care Model per il corretto approccio della gestione della cronicità come declinato dal Sistema Atlante InterRAI. ","Assicurare che l'Epidemiologia di prossimità usa l'Epidemiologia vicino, che ha diverse zone, raccoglie e analizza i dati in modo dettagliato e per capire quante reti coinvolte nella malattie e nella salute delle persone e delle comunità. Inoltre, sviluppare un modello per gestire meglio la malattia cronicità, come indicato dal Sistema Atlante InterRAI.",54,60,298,304,125,45,42,2,0,12,10,0,0,3,7,1,0,2,9,4,6,0,4,2,10,0,83.33333333333334,44.925925925925924,28.53703703703701,0.5,43,42,1,5,75.50777792930603,208,21,38,21,26
99bdc9fdd8097f067f77cb220074b1b5,66,"Assicurare il supporto alla Direzione Servizi Socio Sanitari per tutte le attività delegate dalla Conferenza dei Sindaci o dai singoli Comitati dei sindaci di Distretto, qualora delegate;","Si occuperà di fornire il supporto alla Direzione Servizi Socio Sanitari per tutte le attività date dalla Conferenza dei Sindaci o dai Comitati dei Sindaci di Distretto, anche se è prevista.",31,33,158,160,69,28,27,1,0,10,5,0,0,1,3,1,0,0,8,1,2,0,1,1,3,2,90.32258064516128,47.70967741935484,30.32258064516128,0.5161290322580645,23,18,5,3,79.53028082847595,39,8,6,7,5
99bdc9fdd8097f067f77cb220074b1b5,67,"Supportare la gestione economico-finanziaria di tutti gli interventi rientranti nei livelli di assistenza socio-sanitari e sociali, collaborando alla redazione del bilancio economico preventivo e al suo monitoraggio in collaborazione con l'UOC Contabilità e Bilancio e in raccordo alla UOC Disabilità e Non autosufficienza;","Prestare assistenza e finanza per tutti i lavori necessari dal punto di vista economico e finanziario, collaborando con l'UOC Contabilità e Bilancio e collegando l'UOC Disabilità e non autosufficienza.",31,33,171,173,74,25,24,1,0,9,3,0,0,1,4,0,0,3,4,2,2,0,5,0,3,0,80.64516129032258,43.516129032258064,19.83870967741933,0.5161290322580645,24,20,4,6,81.00780844688416,146,12,26,10,18
99bdc9fdd8097f067f77cb220074b1b5,68,Assicurare la direzione sanitaria per l'ospedale di comunità insistente nel territorio Distrettuale;,Aiutare i medici per l'ospedale principale dell'ospedale di comunità a prendere delle decisioni in modo giusto nel territorio.,20,21,108,109,45,19,17,1,0,7,2,0,0,0,3,0,0,2,6,0,1,0,0,0,2,0,95.0,50.0,39.75,0.55,18,18,1,3,64.64774012565613,61,12,6,11,4
99bdc9fdd8097f067f77cb220074b1b5,69,"Supportare la predisposizione degli atti convenzionali con i centri di servizio e le unità di offerta territoriali residenziali e semiresidenziali a carattere socio sanitario afferenti alle aree anziani non autosufficienti, disabili (fondo non autosufficienza) e minori;","Supporto per preparare agli atti convenzionali con i centri di servizi e le strutture sanitarie in settori anziani non autosufficienti, disabili e minori.",23,25,130,132,55,22,21,1,0,6,1,0,0,1,2,0,0,6,5,0,2,0,2,0,1,0,95.65217391304348,45.52173913043478,27.565217391304344,0.6086956521739131,19,17,2,3,73.47509264945984,117,9,19,8,12
99bdc9fdd8097f067f77cb220074b1b5,70,"Supportare il coinvolgimento delle Amministrazioni locali nello sviluppo delle Cure Primarie ed in particolare nella implementazione delle Medicine di Gruppo Integrate, anche attraverso la messa a disposizione di strutture, l'attivazione congiunta di programmi, la messa in sinergia di professionalità;","Gestire il coinvolgimento delle Amministrazioni locali nel sviluppare le Cure Primarie, specialmente attraverso la condivisione dei centri, l'implementazione di programmi e la collaborazione tra gli altri gruppi di formazione.",30,33,195,198,78,28,23,1,0,10,2,0,0,1,6,0,0,3,7,0,3,0,1,0,2,0,93.33333333333333,34.0,6.999999999999972,0.5333333333333333,22,19,3,3,82.55162835121155,137,15,21,11,13
99bdc9fdd8097f067f77cb220074b1b5,71,"Supportare il coinvolgimento delle associazioni di volontariato e le altre organizzazioni con lo scopo di: favorire la reciproca conoscenza, sostenere percorsi formativi integrati, diffondere le buone pratiche, implementare l'audit civico finalizzato al miglioramento dell'assistenza; ","Si coinvolgere le associazioni di volontariato e altre organizzazioni per: favorire una conoscenza tra i vari gruppi, sostenere percorsi di formazione integrati, promuovere buone pratiche e mettere in atto un sondaggio per migliorare l'assistenza.",35,39,210,214,88,32,29,1,0,11,6,0,0,0,5,1,0,4,6,0,4,0,2,0,6,0,91.42857142857143,37.57142857142857,7.571428571428555,0.6,34,30,4,4,68.60840916633606,104,17,18,17,10
99bdc9fdd8097f067f77cb220074b1b5,72,"Assicurare la gestione economico-finanziaria di tutti gli interventi rientranti nei livelli di assistenza socio-sanitari e sociali, collaborando alla redazione del bilancio economico preventivo e al suo monitoraggio in collaborazione con l'UO Contabilità e Bilancio e in raccordo alla UO Disabilità e Non autosufficienza; ","Assicurare che tutti i interventi sono in pratica nei livelli di assistenza sociale e sociale vengano gestiti in modo responsabile e collaborare con l'ente gestore della giustizia e dei diritti sociali. Devono scrivere i soldi preventivi e monitorare le prestazioni sanitarie e sociali, insieme alla Organizzazione Operativa e Il Bilancio, e collaborare con l'ente di assistenza sociale e non autosufficienza.",62,66,346,350,153,44,39,2,0,16,9,0,0,1,8,0,0,9,10,0,4,0,8,1,7,2,70.96774193548387,42.87096774193548,14.596774193548384,0.5645161290322581,55,46,9,10,76.56705975532532,216,34,24,30,15
